host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,property_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
3183.0,1.0,1.0,0.0,1.0,1.0,1.0,47.5937104624609,-122.30419012599371,1,Apartment,3,1.0,0.0,2.0,,85.0,400.0,80.0,2,50.0,1,1125,1,30,60,90,365,4,2848.0,2796.0,90.0,10.0,10.0,10.0,9.0,7.0,9.0,0,0,strict,0,0,1,0.69
3474.0,1.0,1.0,1.0,2.0,1.0,1.0,47.59933472560618,-122.31136831687203,1,House,2,1.0,1.0,1.0,,70.0,,,1,15.0,2,7,1,30,60,90,362,183,3383.0,2681.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,moderate,0,0,2,7.75
3157.0,1.0,1.0,0.0,1.0,1.0,1.0,47.59361161881,-122.3097999367515,1,House,4,1.0,2.0,3.0,,115.0,100.0,50.0,1,0.0,1,1125,1,8,22,30,30,45,3126.0,2689.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,strict,0,0,1,2.99
3583.0,1.0,1.0,0.0,1.0,1.0,1.0,47.591966142116405,-122.30839293402664,1,Apartment,4,1.0,1.0,1.0,,90.0,,,1,0.0,2,6,1,28,58,88,363,9,2899.0,2793.0,84.0,9.0,8.0,9.0,10.0,8.0,7.0,0,0,flexible,0,0,1,1.21
3602.0,,,0.0,1.0,1.0,0.0,47.59235748498173,-122.30334454324016,1,Townhouse,2,1.5,1.0,1.0,,125.0,1500.0,75.0,1,25.0,1,1125,1,0,0,0,34,0,,,,,,,,,,0,0,moderate,0,0,1,
3335.0,1.0,1.0,1.0,3.0,1.0,1.0,47.60044105811188,-122.30922329574224,1,Apartment,2,1.0,1.0,1.0,,80.0,,30.0,2,7.0,1,1125,1,0,0,0,26,1,2679.0,2679.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,moderate,0,0,3,1.0
2852.0,1.0,1.0,0.0,2.0,1.0,1.0,47.6014120715165,-122.31288884196078,1,Apartment,3,1.0,0.0,2.0,,90.0,149.0,60.0,2,10.0,1,14,1,30,60,90,365,0,,,,,,,,,,0,1,strict,0,0,2,
3145.0,1.0,1.0,0.0,1.0,1.0,1.0,47.59982698879022,-122.30948305952512,1,Townhouse,4,2.0,2.0,2.0,,149.0,300.0,25.0,4,25.0,3,1125,1,0,0,0,0,6,3107.0,2710.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,strict,0,0,1,0.42
2904.0,1.0,1.0,0.0,1.0,1.0,0.0,47.58748247047183,-122.30062210708007,1,House,8,3.0,3.0,3.0,,250.0,250.0,120.0,6,25.0,2,180,1,23,53,62,62,7,2767.0,2710.0,94.0,10.0,9.0,9.0,9.0,9.0,9.0,0,1,strict,0,0,1,2.28
3367.0,1.0,1.0,1.0,2.0,1.0,1.0,47.59412508467701,-122.30866189043124,1,House,4,1.0,1.0,2.0,,69.0,200.0,20.0,2,35.0,1,1125,1,22,52,82,171,61,3153.0,2690.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,strict,0,0,2,3.83
2788.0,0.75,,0.0,1.0,1.0,1.0,47.59428979601738,-122.3091904628022,1,Condominium,2,1.0,1.0,1.0,,65.0,100.0,,1,20.0,1,1125,1,30,60,90,365,2,2783.0,2732.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,flexible,0,0,1,0.56
2866.0,1.0,1.0,0.0,2.0,1.0,0.0,47.59083216624786,-122.29981339194988,1,House,2,0.5,1.0,1.0,,40.0,100.0,20.0,1,10.0,1,1125,1,20,50,79,79,26,2838.0,2682.0,86.0,9.0,8.0,9.0,9.0,8.0,9.0,0,1,moderate,0,0,2,4.79
4553.0,0.8,1.0,0.0,2.0,1.0,0.0,47.600510494802194,-122.30199396646078,1,House,2,1.5,1.0,1.0,,60.0,95.0,30.0,1,35.0,2,365,1,1,31,61,336,31,3755.0,2713.0,95.0,10.0,9.0,10.0,9.0,9.0,9.0,0,1,flexible,0,0,2,0.86
3449.0,,,0.0,1.0,1.0,1.0,47.60138625566898,-122.30767904056344,1,House,4,2.0,2.0,2.0,,149.0,,75.0,1,0.0,3,1125,1,2,32,62,337,5,2852.0,2822.0,96.0,10.0,10.0,10.0,9.0,10.0,10.0,0,1,moderate,0,0,1,0.85
3019.0,1.0,,0.0,1.0,1.0,1.0,47.600112682193455,-122.30375448214524,1,Apartment,2,1.0,1.0,1.0,,115.0,200.0,30.0,2,20.0,1,1125,1,0,0,0,154,7,2831.0,2781.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,moderate,0,0,1,1.35
4301.0,0.89,1.0,0.0,11.0,1.0,1.0,47.581723470149925,-122.29898053271232,1,House,6,1.0,1.0,3.0,,79.0,100.0,75.0,2,15.0,1,60,1,30,60,90,365,64,3607.0,2700.0,89.0,9.0,9.0,9.0,9.0,8.0,8.0,0,0,strict,1,1,11,2.06
2707.0,0.96,1.0,0.0,6.0,1.0,1.0,47.61070500556576,-122.3409750354935,1,Apartment,2,1.0,0.0,1.0,,129.0,300.0,50.0,1,0.0,2,1125,1,21,47,77,352,0,,,,,,,,,,0,0,strict,0,0,6,
3411.0,1.0,1.0,0.0,3.0,1.0,1.0,47.60927418099725,-122.34087737931168,1,Apartment,2,1.0,0.0,1.0,,100.0,100.0,,1,0.0,2,1125,1,17,47,77,219,52,2936.0,2691.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,moderate,0,0,3,5.98
3740.0,0.99,1.0,0.0,169.0,1.0,1.0,47.60854614710938,-122.33919154815946,1,Apartment,2,1.0,1.0,2.0,,76.0,,99.0,1,0.0,2,1125,1,30,60,90,361,7,3132.0,2823.0,91.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,strict,0,0,1,0.46
3023.0,1.0,1.0,1.0,1.0,1.0,1.0,47.60979836461152,-122.34036797019972,1,Condominium,2,2.0,1.0,1.0,,95.0,,30.0,1,0.0,1,1125,1,21,51,80,80,43,2970.0,2689.0,95.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0,strict,0,0,1,4.37
3740.0,0.99,1.0,0.0,169.0,1.0,1.0,47.60846226651112,-122.33950625460922,0,Apartment,4,1.0,1.0,2.0,,100.0,,99.0,1,0.0,2,1125,1,30,60,90,359,13,3292.0,2735.0,86.0,9.0,9.0,8.0,9.0,10.0,9.0,0,0,strict,0,0,1,0.63
3740.0,0.99,1.0,0.0,169.0,1.0,1.0,47.60816272667272,-122.3389925867736,1,Apartment,6,2.0,2.0,3.0,1150.0,137.0,,99.0,1,0.0,2,1125,1,28,58,88,362,20,3561.0,2750.0,88.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0,strict,0,0,1,0.68
2933.0,1.0,1.0,0.0,2.0,1.0,1.0,47.60908008126359,-122.3401055293267,1,Dorm,8,0.0,1.0,8.0,,38.0,,6.0,1,44.0,1,1125,1,20,50,75,342,19,2906.0,2679.0,93.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,moderate,0,0,2,2.47
3258.0,1.0,1.0,1.0,2.0,1.0,1.0,47.61217391381203,-122.34339349369624,1,Apartment,4,2.5,2.0,2.0,,557.0,780.0,180.0,4,0.0,6,180,1,30,60,90,364,31,3207.0,2816.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,strict,0,0,1,1.75
3149.0,1.0,1.0,1.0,1.0,1.0,1.0,47.608663438061065,-122.34130108409688,1,Apartment,6,1.0,1.0,3.0,,160.0,100.0,25.0,2,15.0,1,1125,1,26,55,85,336,48,2903.0,2683.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,strict,0,0,1,6.32
3270.0,1.0,1.0,0.0,2.0,1.0,1.0,47.61051908413297,-122.34180959822972,1,Apartment,2,1.0,0.0,1.0,,179.0,,,2,30.0,2,29,1,22,52,82,354,6,2688.0,2680.0,87.0,9.0,10.0,9.0,10.0,10.0,9.0,0,1,moderate,0,0,2,6.0
2933.0,1.0,1.0,0.0,2.0,1.0,1.0,47.60772361283373,-122.34047579709434,1,Dorm,8,8.0,1.0,8.0,,41.0,,,1,45.0,1,1125,1,0,0,0,84,3,2710.0,2680.0,87.0,9.0,9.0,9.0,9.0,10.0,10.0,0,0,flexible,0,0,2,2.57
3791.0,0.63,1.0,0.0,9.0,1.0,1.0,47.60882169959264,-122.341017624811,1,Condominium,4,1.0,1.0,2.0,,97.0,,75.0,1,0.0,1,1125,1,14,33,54,324,0,,,,,,,,,,0,0,strict,0,1,3,
3028.0,1.0,1.0,0.0,2.0,1.0,1.0,47.60777108347135,-122.33963978133644,1,Apartment,3,1.0,0.0,1.0,,99.0,100.0,60.0,1,25.0,1,1125,1,15,45,75,350,43,2968.0,2725.0,91.0,10.0,9.0,9.0,9.0,10.0,9.0,0,0,strict,0,0,1,4.4
3718.0,1.0,1.0,0.0,1.0,1.0,1.0,47.61056026415293,-122.34129640209342,1,Apartment,2,1.0,0.0,1.0,,149.0,,,1,0.0,2,1125,1,0,0,27,27,1,2712.0,2712.0,60.0,10.0,8.0,6.0,8.0,8.0,6.0,0,0,moderate,0,0,1,0.81
3533.0,1.0,1.0,1.0,48.0,1.0,1.0,47.6096934949842,-122.34199733819229,1,Apartment,3,1.0,1.0,1.0,,199.0,300.0,60.0,2,20.0,2,1125,1,27,57,87,148,50,3228.0,2751.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,strict,1,1,3,2.71
3270.0,1.0,1.0,0.0,2.0,1.0,1.0,47.60846137579494,-122.3418883453184,1,Apartment,3,1.0,1.0,1.0,,157.0,,,2,40.0,1,29,1,13,36,61,77,14,2729.0,2680.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,moderate,0,0,2,7.78
3897.0,1.0,1.0,0.0,1.0,1.0,1.0,47.6109952681579,-122.34352190634353,1,Apartment,4,1.0,0.0,2.0,,170.0,100.0,50.0,2,25.0,2,1125,1,2,32,60,154,10,2785.0,2710.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,moderate,0,0,1,2.73
3791.0,0.63,1.0,0.0,9.0,1.0,1.0,47.60723759372576,-122.34131427066426,1,Apartment,4,1.0,1.0,2.0,,85.0,,75.0,1,0.0,2,120,1,20,45,62,314,9,3650.0,2741.0,93.0,10.0,9.0,9.0,10.0,10.0,10.0,0,0,strict,0,1,3,0.28
3214.0,1.0,1.0,1.0,4.0,1.0,1.0,47.60800145757679,-122.33984576376696,0,Apartment,4,2.0,2.0,2.0,,299.0,300.0,64.0,1,0.0,2,1125,1,22,50,79,79,26,2929.0,2681.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,strict,0,0,2,3.07
2944.0,0.95,1.0,0.0,1.0,1.0,1.0,47.60880267142026,-122.33930029784275,1,Apartment,2,1.0,1.0,1.0,,95.0,100.0,25.0,1,0.0,2,20,1,5,23,41,288,1,2682.0,2682.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,moderate,0,0,1,1.0
3791.0,0.63,1.0,0.0,9.0,1.0,1.0,47.607753341071856,-122.34134792020951,0,Apartment,4,1.0,1.0,2.0,,99.0,,75.0,1,0.0,1,1125,1,19,38,63,312,14,2850.0,2684.0,92.0,10.0,10.0,10.0,9.0,10.0,9.0,0,0,strict,0,1,3,2.4
3860.0,1.0,1.0,0.0,5.0,1.0,1.0,47.61041221212846,-122.3414901518356,1,Apartment,3,1.0,1.0,2.0,,165.0,200.0,65.0,2,0.0,2,1125,1,30,60,90,360,0,,,,,,,,,,0,1,flexible,0,0,1,
3378.0,1.0,1.0,0.0,3.0,1.0,1.0,47.60855884319104,-122.3402695683243,1,Apartment,4,1.0,0.0,2.0,,114.0,95.0,45.0,2,25.0,1,14,1,13,43,70,70,40,2784.0,2678.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,moderate,0,0,2,11.01
4844.0,0.94,1.0,0.0,34.0,1.0,1.0,47.608170005509535,-122.33837592287016,1,Apartment,5,2.0,2.0,2.0,,311.0,,113.0,1,0.0,7,365,1,17,41,64,139,7,3683.0,2710.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,strict,1,1,6,0.21
4452.0,,,0.0,1.0,1.0,1.0,47.61078024449274,-122.34116511425164,1,Apartment,2,1.0,0.0,1.0,,160.0,300.0,50.0,1,0.0,2,1125,1,30,60,90,365,0,,,,,,,,,,0,0,strict,0,0,1,
3411.0,1.0,1.0,0.0,3.0,1.0,1.0,47.60768097033046,-122.34026667821816,1,Apartment,3,1.0,0.0,2.0,,100.0,,,2,20.0,2,1125,1,10,29,48,185,31,2802.0,2679.0,97.0,10.0,9.0,10.0,9.0,10.0,9.0,0,0,moderate,0,0,3,7.32
2808.0,1.0,1.0,0.0,1.0,1.0,0.0,47.608737748300506,-122.34118078540386,1,Apartment,3,1.0,1.0,1.0,,150.0,,50.0,1,0.0,2,1125,1,18,44,67,67,21,2791.0,2683.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,moderate,0,0,1,5.43
2717.0,1.0,,0.0,1.0,1.0,1.0,47.60893108803913,-122.34028228758726,1,Condominium,4,2.0,1.0,2.0,,357.0,250.0,75.0,1,0.0,7,30,1,23,53,83,358,0,,,,,,,,,,0,1,strict,0,0,1,
4052.0,1.0,1.0,1.0,1.0,1.0,0.0,47.64482057138439,-122.32748842671565,1,House,3,1.0,1.0,2.0,,135.0,500.0,75.0,2,20.0,2,180,1,24,54,76,351,16,3263.0,2745.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,strict,0,0,1,0.82
4526.0,1.0,1.0,1.0,4.0,1.0,1.0,47.640917298786654,-122.32332152102768,1,Apartment,4,1.0,2.0,2.0,,110.0,500.0,100.0,1,0.0,3,1125,1,16,37,51,323,6,2802.0,2688.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,strict,0,0,4,1.42
3956.0,1.0,1.0,0.0,1.0,1.0,1.0,47.64208137387094,-122.32460508028248,1,House,4,1.0,1.0,1.0,,75.0,200.0,70.0,1,20.0,2,1125,1,0,0,0,121,9,2811.0,2739.0,93.0,9.0,9.0,10.0,10.0,10.0,10.0,0,1,moderate,0,0,1,1.99
4046.0,1.0,1.0,1.0,2.0,1.0,1.0,47.64338998972608,-122.32582194935232,1,Apartment,2,1.0,1.0,1.0,750.0,138.0,300.0,50.0,2,0.0,2,21,1,21,39,69,155,188,3837.0,2681.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,strict,0,0,2,4.85
3496.0,,,0.0,1.0,1.0,1.0,47.640525303970605,-122.32852056796554,1,Apartment,2,1.0,1.0,1.0,,129.0,300.0,50.0,2,40.0,4,60,1,0,0,28,303,3,2815.0,2774.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,moderate,0,0,1,0.64
2992.0,1.0,1.0,0.0,1.0,1.0,1.0,47.63917688779133,-122.32622512567526,1,Apartment,2,1.0,1.0,1.0,,120.0,,40.0,1,0.0,2,1125,1,12,26,56,331,31,2872.0,2691.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,moderate,0,0,1,4.72
3656.0,1.0,1.0,1.0,2.0,1.0,1.0,47.63947810487664,-122.32593091508474,1,Apartment,4,1.0,1.0,1.0,,95.0,,,2,10.0,2,90,1,21,51,81,356,26,2851.0,2718.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,strict,0,0,1,4.43
4394.0,,,0.0,1.0,1.0,1.0,47.64078786904274,-122.32320828069976,1,Apartment,2,1.0,1.0,1.0,,140.0,200.0,50.0,1,0.0,10,30,1,0,0,0,0,0,,,,,,,,,,0,0,strict,0,0,1,
2885.0,1.0,1.0,0.0,1.0,1.0,1.0,47.63757485032236,-122.323359105944,1,Apartment,2,1.0,1.0,1.0,,95.0,200.0,25.0,2,25.0,2,1125,1,13,43,73,162,20,2873.0,2691.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,moderate,0,0,1,3.03
4625.0,,,0.0,1.0,1.0,1.0,47.64007903660119,-122.32554341814708,1,Apartment,3,1.0,1.0,1.0,,91.0,125.0,75.0,1,25.0,2,21,1,0,3,31,306,7,3473.0,2775.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,moderate,0,0,1,0.26
3842.0,,,0.0,1.0,1.0,1.0,47.64050457984974,-122.3282015758919,1,House,3,1.0,1.0,2.0,,135.0,250.0,20.0,1,0.0,1,1125,1,30,60,90,365,2,3048.0,2859.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,0,strict,0,0,1,0.16
4526.0,1.0,1.0,1.0,4.0,1.0,1.0,47.63897300566033,-122.32488780691936,1,Apartment,4,1.0,1.0,1.0,,95.0,500.0,70.0,2,10.0,3,365,1,14,25,55,330,47,3793.0,2714.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,strict,0,0,4,1.26
3793.0,1.0,,1.0,1.0,1.0,1.0,47.63828959099585,-122.32789542082536,1,Apartment,3,1.0,1.0,1.0,,140.0,,35.0,2,10.0,2,7,1,29,59,89,364,20,3245.0,2780.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,moderate,0,0,1,1.05
4526.0,1.0,1.0,1.0,4.0,1.0,1.0,47.6396350754695,-122.3244523916632,1,Apartment,4,1.0,2.0,2.0,,125.0,500.0,100.0,1,0.0,3,1125,1,16,38,68,331,81,3534.0,2704.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,strict,0,0,4,2.83
4328.0,,,0.0,1.0,1.0,0.0,47.651956269103465,-122.32139820587813,1,Condominium,3,1.0,1.0,1.0,,150.0,,30.0,3,30.0,2,1125,1,0,0,0,247,2,2843.0,2837.0,90.0,10.0,8.0,10.0,10.0,9.0,9.0,0,1,flexible,0,0,1,0.36
3558.0,1.0,1.0,1.0,1.0,1.0,1.0,47.64011693940568,-122.32656696030656,1,Condominium,4,1.5,2.0,3.0,,129.0,,35.0,4,0.0,1,1125,1,1,1,1,125,2,2834.0,2824.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,flexible,0,1,1,0.38
3160.0,,,0.0,3.0,1.0,1.0,47.64198079046304,-122.32299004419228,1,Apartment,1,1.0,1.0,1.0,,50.0,,,1,0.0,1,1125,1,0,0,0,109,0,,,,,,,,,,0,0,flexible,0,0,3,
3600.0,1.0,1.0,0.0,2.0,1.0,1.0,47.64793265461914,-122.323342719935,1,Apartment,4,1.0,1.0,2.0,,85.0,150.0,35.0,2,20.0,1,1125,1,24,54,84,359,22,3236.0,2703.0,86.0,9.0,9.0,9.0,10.0,9.0,8.0,0,0,strict,0,0,1,1.18
4251.0,0.7,1.0,1.0,2.0,1.0,1.0,47.641560907893336,-122.32707262350172,1,Apartment,2,1.0,0.0,1.0,,82.0,,30.0,2,15.0,3,1125,1,0,20,42,314,41,2998.0,2697.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,moderate,0,0,1,3.81
3455.0,1.0,1.0,0.0,1.0,1.0,1.0,47.63602270000166,-122.32446539007128,1,Apartment,2,1.0,1.0,1.0,,103.0,,,1,0.0,1,1125,1,10,24,36,255,29,3405.0,2709.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,flexible,0,0,1,1.19
3142.0,0.7,1.0,0.0,2.0,1.0,1.0,47.63857442093185,-122.32480368577356,1,House,2,1.0,1.0,1.0,,59.0,,5.0,1,10.0,1,95,1,30,60,89,89,16,2964.0,2689.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,flexible,0,0,2,1.66
3160.0,,,0.0,3.0,1.0,1.0,47.641790264007774,-122.32495318552736,1,Apartment,4,1.0,1.0,1.0,,150.0,,,1,0.0,2,1125,1,0,0,0,109,1,2789.0,2789.0,80.0,8.0,8.0,10.0,10.0,10.0,8.0,0,0,flexible,0,0,3,0.26
4046.0,1.0,1.0,1.0,2.0,1.0,1.0,47.64454557413683,-122.32552288019718,1,Apartment,2,1.0,1.0,1.0,650.0,115.0,300.0,50.0,2,0.0,2,21,1,28,44,74,102,146,3918.0,2701.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,strict,0,0,2,3.52
3160.0,,,0.0,3.0,1.0,1.0,47.64069201963972,-122.32350323069664,1,Apartment,2,1.0,1.0,1.0,,100.0,,,1,0.0,1,1125,1,0,0,0,109,0,,,,,,,,,,0,0,flexible,0,0,3,
3310.0,1.0,1.0,1.0,1.0,1.0,1.0,47.64715015298293,-122.3227390312922,1,Cabin,8,1.0,2.0,4.0,,300.0,100.0,,1,0.0,2,1125,1,25,55,85,297,43,3153.0,2747.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,moderate,0,0,1,2.7
3142.0,0.7,1.0,0.0,2.0,1.0,1.0,47.63844165537417,-122.32512573831492,0,House,2,1.0,1.0,1.0,,68.0,,5.0,1,10.0,1,1125,1,30,60,90,365,0,,,,,,,,,,0,0,flexible,0,0,2,
3165.0,1.0,1.0,0.0,1.0,1.0,0.0,47.640812265389805,-122.32606249745176,0,Apartment,3,1.0,1.0,1.0,,52.0,,,2,55.0,1,1125,1,26,52,82,357,0,,,,,,,,,,0,0,flexible,0,0,1,
2839.0,0.9,1.0,0.0,1.0,1.0,0.0,47.642114725646266,-122.32722268245546,1,Apartment,2,1.0,0.0,1.0,,91.0,200.0,50.0,1,0.0,1,1125,1,25,55,84,84,8,2832.0,2705.0,88.0,9.0,8.0,9.0,10.0,10.0,9.0,0,1,strict,0,0,1,1.53
3101.0,,,0.0,1.0,1.0,1.0,47.64125058079826,-122.3240877802971,1,Apartment,2,1.0,1.0,1.0,,59.0,,,1,0.0,1,1125,1,0,0,0,0,2,3019.0,3011.0,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,moderate,0,0,1,0.17
4332.0,,,0.0,1.0,1.0,1.0,47.64648795037989,-122.32589090660288,1,Apartment,2,1.0,0.0,1.0,,129.0,100.0,50.0,1,0.0,3,1125,1,0,0,0,113,0,,,,,,,,,,0,0,strict,0,0,1,
4189.0,0.67,,0.0,1.0,1.0,1.0,47.64538718066522,-122.3237816106551,0,Apartment,3,1.0,1.0,1.0,,125.0,1500.0,10.0,2,40.0,1,1125,1,0,26,56,331,9,3206.0,2795.0,87.0,10.0,9.0,8.0,9.0,9.0,8.0,0,0,flexible,0,0,1,0.51
3330.0,,,0.0,2.0,1.0,1.0,47.637544957792926,-122.32739218381847,1,Apartment,2,1.0,1.0,1.0,,195.0,250.0,25.0,1,0.0,2,1125,1,0,0,0,211,2,2879.0,2871.0,90.0,9.0,7.0,10.0,10.0,10.0,10.0,0,0,moderate,0,0,1,0.29
3319.0,1.0,1.0,0.0,1.0,1.0,1.0,47.63611986392126,-122.3243359396101,1,Apartment,2,1.0,1.0,1.0,,58.0,,5.0,1,10.0,1,1125,1,30,60,90,365,89,3242.0,2712.0,89.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,moderate,0,0,1,4.71
3507.0,0.5,,0.0,1.0,1.0,0.0,47.64032438254302,-122.3231675657492,0,House,8,2.5,3.0,3.0,,600.0,2000.0,145.0,5,100.0,2,1125,1,5,24,54,205,2,2816.0,2773.0,60.0,10.0,10.0,10.0,8.0,8.0,6.0,0,0,flexible,0,0,1,0.43
3890.0,,,0.0,1.0,1.0,1.0,47.64862792010664,-122.32422052403872,1,Apartment,2,1.0,1.0,1.0,,89.0,200.0,35.0,2,0.0,2,1125,1,30,60,90,365,0,,,,,,,,,,0,0,flexible,0,0,1,
2820.0,1.0,,0.0,1.0,1.0,1.0,47.63874945219668,-122.32704747692048,1,Apartment,4,1.0,0.0,2.0,,100.0,,,1,0.0,1,1125,1,0,0,0,118,6,2813.0,2801.0,73.0,6.0,6.0,9.0,9.0,9.0,7.0,0,0,flexible,0,0,1,1.3
3012.0,1.0,1.0,0.0,1.0,1.0,1.0,47.63672995432083,-122.32379935852606,1,Apartment,3,1.0,2.0,2.0,,125.0,,50.0,1,15.0,2,1125,1,30,60,89,89,11,2839.0,2734.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,strict,0,0,1,2.01
4009.0,1.0,1.0,0.0,1.0,1.0,0.0,47.64097355936412,-122.32857305312628,1,Apartment,2,1.0,1.0,1.0,,82.0,,30.0,1,0.0,2,14,1,26,56,86,361,115,3960.0,2725.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,strict,0,0,1,2.68
4498.0,1.0,1.0,0.0,2.0,1.0,0.0,47.63667440035846,-122.32315503853526,1,Apartment,4,1.0,2.0,2.0,1000.0,225.0,250.0,150.0,1,0.0,7,730,1,19,49,79,308,0,,,,,,,,,,0,0,strict,0,0,2,
3161.0,0.9,1.0,0.0,1.0,1.0,1.0,47.6361811061378,-122.32663786024446,1,Apartment,2,1.0,1.0,1.0,,55.0,,,1,0.0,1,1125,1,17,47,76,76,4,2733.0,2697.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,flexible,0,0,1,2.07
3194.0,,,0.0,1.0,1.0,0.0,47.63550919151156,-122.32541187638996,1,Apartment,2,1.0,1.0,1.0,,90.0,,35.0,1,10.0,1,1125,1,0,0,0,42,0,,,,,,,,,,0,0,flexible,0,0,1,
3104.0,1.0,1.0,0.0,1.0,1.0,0.0,47.6442552529616,-122.32617222874065,1,Apartment,2,1.0,1.0,1.0,,134.0,500.0,79.0,2,0.0,1,1125,1,26,52,82,321,6,3082.0,2698.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,strict,0,0,1,0.44
3405.0,1.0,1.0,0.0,1.0,1.0,1.0,47.64166537096043,-122.32464542376532,1,Apartment,2,1.0,1.0,1.0,,42.0,100.0,,1,10.0,1,1125,1,0,30,60,335,4,2714.0,2693.0,75.0,7.0,7.0,8.0,9.0,7.0,7.0,0,1,moderate,0,0,1,3.08
4221.0,0.5,1.0,0.0,1.0,1.0,1.0,47.64687986205291,-122.32417356787066,1,Apartment,2,1.0,1.0,1.0,,125.0,250.0,40.0,2,20.0,2,1125,1,6,34,64,339,34,3905.0,2822.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,strict,1,0,1,0.83
4622.0,0.96,1.0,0.0,2.0,1.0,1.0,47.63845448973991,-122.32338184739912,1,House,6,1.0,2.0,2.0,,115.0,,40.0,4,20.0,1,1125,1,11,41,71,160,106,3206.0,2691.0,77.0,8.0,8.0,9.0,9.0,8.0,8.0,0,1,moderate,0,0,2,5.99
2895.0,0.89,1.0,0.0,1.0,1.0,0.0,47.61907155891863,-122.34779881165326,1,Apartment,3,1.0,1.0,1.0,,125.0,,20.0,1,0.0,1,9,1,0,0,0,144,9,2880.0,2713.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,strict,0,0,1,1.32
3720.0,1.0,1.0,0.0,1.0,1.0,1.0,47.62386146833082,-122.34226309987451,0,Apartment,2,1.0,1.0,1.0,,55.0,,10.0,1,0.0,2,14,1,0,0,0,119,16,2807.0,2689.0,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,moderate,0,0,1,3.64
